"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.idiom_0","Input.meaning_0","Input.instance_0","Input.label_0","Input.idiom_1","Input.meaning_1","Input.instance_1","Input.label_1","Input.idiom_2","Input.meaning_2","Input.instance_2","Input.label_2","Input.idiom_3","Input.meaning_3","Input.instance_3","Input.label_3","Input.idiom_4","Input.meaning_4","Input.instance_4","Input.label_4","Answer.0_gold","Answer.1_gold","Answer.2_gold","Answer.3_gold","Answer.4_gold","Answer.TimeMe","Answer.feedback","Approve","Reject"
"3VADEH0UIRDGRC3S901LLKE3CYGSPN","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 20:00:18 PDT 2023","3","BatchId:5053217;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 20:00:18 PDT 2023","","","3K4J6M3CXU991NMTGJU8VV2V4VYGAD","A1HKYY6XI2OHO1","Submitted","Tue Apr 11 20:00:29 PDT 2023","Tue Apr 11 20:01:50 PDT 2023","Tue May 09 20:01:50 PDT 2023","","","","81","100% (1/1)","100% (1/1)","100% (1/1)","got somebody's goat","to annoy or irritate someone","They got my goat","2","the die is cast","an unalterable decision has been reached, or step taken.","The die is cast as we have rolled it","1","coin money","make a great deal of money easily or very quickly.","He was coining money quickly by playing the stock market","0","act of God","an occurrence of out of control natural forces in action","It was an act of God when the choir sang to praise Him","1","the ball rolling","to start a conversation in a social setting","He got the ball rolling by organizing the events for the new project","0","2","1","0","1","0","65.038","{}"
"3VADEH0UIRDGRC3S901LLKE3CYGSPN","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 20:00:18 PDT 2023","3","BatchId:5053217;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 20:00:18 PDT 2023","","","3TMFV4NEPOURFLJEYQECL7IO8VOW8O","A2A6FH0F7LD9ND","Submitted","Tue Apr 11 20:02:15 PDT 2023","Tue Apr 11 20:14:57 PDT 2023","Tue May 09 20:14:57 PDT 2023","","","","762","100% (1/1)","100% (1/1)","100% (1/1)","got somebody's goat","to annoy or irritate someone","They got my goat","2","the die is cast","an unalterable decision has been reached, or step taken.","The die is cast as we have rolled it","1","coin money","make a great deal of money easily or very quickly.","He was coining money quickly by playing the stock market","0","act of God","an occurrence of out of control natural forces in action","It was an act of God when the choir sang to praise Him","1","the ball rolling","to start a conversation in a social setting","He got the ball rolling by organizing the events for the new project","0","2","0","0","2","0","33.15","{}"
"3VADEH0UIRDGRC3S901LLKE3CYGSPN","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 20:00:18 PDT 2023","3","BatchId:5053217;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 20:00:18 PDT 2023","","","3OLQQLKKN85MI2T64UHXORK2H2DEJA","AURYD2FH3FUOQ","Submitted","Tue Apr 11 20:01:13 PDT 2023","Tue Apr 11 20:08:49 PDT 2023","Tue May 09 20:08:49 PDT 2023","","","","456","100% (1/1)","100% (1/1)","100% (1/1)","got somebody's goat","to annoy or irritate someone","They got my goat","2","the die is cast","an unalterable decision has been reached, or step taken.","The die is cast as we have rolled it","1","coin money","make a great deal of money easily or very quickly.","He was coining money quickly by playing the stock market","0","act of God","an occurrence of out of control natural forces in action","It was an act of God when the choir sang to praise Him","1","the ball rolling","to start a conversation in a social setting","He got the ball rolling by organizing the events for the new project","0","2","1","0","2","0","29.36","{}"
"389A2A3053YXWEACVTWVRE9DINJ0CV","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 20:00:18 PDT 2023","3","BatchId:5053217;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 20:00:18 PDT 2023","","","3YJ6NA41JRWQFTIWD8X8I3J6V9FJP0","A2A6FH0F7LD9ND","Submitted","Tue Apr 11 20:02:59 PDT 2023","Tue Apr 11 20:19:11 PDT 2023","Tue May 09 20:19:11 PDT 2023","","","","972","100% (1/1)","100% (1/1)","100% (1/1)","rabbit hole","mentally go somewhere surreal or strange","He went down the rabbit hole, the entrance to a gopher's tunnel","1","off the cuff","in an unguarded way","He gave an off the cuff speech by writing the points on the cuff of his shirt","1","a litmus test","someone's decision or opinion about something that suggests what they think about a wider range of related things","I used the test as a litmus test","2","off on the wrong foot","off to a bad start","We got off on the wrong foot","2","ages","a long time; a very long time","He's been waiting ages, since he started at 9 a.m","1","1","1","1","0","1","37.537","{}"
"389A2A3053YXWEACVTWVRE9DINJ0CV","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 20:00:18 PDT 2023","3","BatchId:5053217;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 20:00:18 PDT 2023","","","3G5W44VEUNYFD0VFSA7XP95R97SGKS","A2LMQ4497NMK3S","Submitted","Tue Apr 11 20:00:49 PDT 2023","Tue Apr 11 20:06:09 PDT 2023","Tue May 09 20:06:09 PDT 2023","","","","320","100% (1/1)","100% (1/1)","100% (1/1)","rabbit hole","mentally go somewhere surreal or strange","He went down the rabbit hole, the entrance to a gopher's tunnel","1","off the cuff","in an unguarded way","He gave an off the cuff speech by writing the points on the cuff of his shirt","1","a litmus test","someone's decision or opinion about something that suggests what they think about a wider range of related things","I used the test as a litmus test","2","off on the wrong foot","off to a bad start","We got off on the wrong foot","2","ages","a long time; a very long time","He's been waiting ages, since he started at 9 a.m","1","1","1","2","2","0","147.789","{}"
"389A2A3053YXWEACVTWVRE9DINJ0CV","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 20:00:18 PDT 2023","3","BatchId:5053217;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 20:00:18 PDT 2023","","","3RXCAC0YI75VIZTEJLAUZ4W0E7YG89","AKQAI78JTXXC9","Submitted","Tue Apr 11 20:00:27 PDT 2023","Tue Apr 11 20:01:43 PDT 2023","Tue May 09 20:01:43 PDT 2023","","","","76","100% (1/1)","100% (1/1)","100% (1/1)","rabbit hole","mentally go somewhere surreal or strange","He went down the rabbit hole, the entrance to a gopher's tunnel","1","off the cuff","in an unguarded way","He gave an off the cuff speech by writing the points on the cuff of his shirt","1","a litmus test","someone's decision or opinion about something that suggests what they think about a wider range of related things","I used the test as a litmus test","2","off on the wrong foot","off to a bad start","We got off on the wrong foot","2","ages","a long time; a very long time","He's been waiting ages, since he started at 9 a.m","1","1","1","2","2","0","60.276","{}"
"3X0EMNLXF45WJ4KW3V6QW7YAB2AVPV","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 20:00:18 PDT 2023","3","BatchId:5053217;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 20:00:18 PDT 2023","","","3W2LOLRXLRV62Q4T8L19ODJYBG3KRS","A1HKYY6XI2OHO1","Submitted","Tue Apr 11 20:00:46 PDT 2023","Tue Apr 11 20:11:31 PDT 2023","Tue May 09 20:11:31 PDT 2023","","","","645","100% (1/1)","100% (1/1)","100% (1/1)","asleep at the wheel","when someone is not sufficiently attentive, especially at a critical moment when vigilance is required","He was asleep at the wheel","2","just off the boat","a person who is naive and inexperienced","He's just off the boat","2","a needle in a haystack","something very small amidst something very big","It's like a needle in a haystack trying to find a way to resolve this issue","0","on cue","to happen at the precise moment","She arrived on cue","2","bring home the bacon","to go out and earn a living or earn money for the family","He brings home the bacon every morning from the grocery store","1","1","2","0","2","1","18.29","{}"
"3X0EMNLXF45WJ4KW3V6QW7YAB2AVPV","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 20:00:18 PDT 2023","3","BatchId:5053217;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 20:00:18 PDT 2023","","","3WQ3B2KGEOWHGI1I4E91JJIVKO11BU","A1P3Z24Y6GRNVA","Submitted","Tue Apr 11 20:01:49 PDT 2023","Tue Apr 11 20:20:19 PDT 2023","Tue May 09 20:20:19 PDT 2023","","","","1110","100% (1/1)","100% (1/1)","100% (1/1)","asleep at the wheel","when someone is not sufficiently attentive, especially at a critical moment when vigilance is required","He was asleep at the wheel","2","just off the boat","a person who is naive and inexperienced","He's just off the boat","2","a needle in a haystack","something very small amidst something very big","It's like a needle in a haystack trying to find a way to resolve this issue","0","on cue","to happen at the precise moment","She arrived on cue","2","bring home the bacon","to go out and earn a living or earn money for the family","He brings home the bacon every morning from the grocery store","1","2","2","0","1","1","35.192","{}"
"3X0EMNLXF45WJ4KW3V6QW7YAB2AVPV","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 20:00:18 PDT 2023","3","BatchId:5053217;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 20:00:18 PDT 2023","","","3A9AA95ATC2I8U3BO6TEHT01D8L5P1","A1QUQ0TV9KVD4C","Submitted","Tue Apr 11 20:09:06 PDT 2023","Tue Apr 11 20:10:01 PDT 2023","Tue May 09 20:10:01 PDT 2023","","","","55","100% (1/1)","100% (1/1)","100% (1/1)","asleep at the wheel","when someone is not sufficiently attentive, especially at a critical moment when vigilance is required","He was asleep at the wheel","2","just off the boat","a person who is naive and inexperienced","He's just off the boat","2","a needle in a haystack","something very small amidst something very big","It's like a needle in a haystack trying to find a way to resolve this issue","0","on cue","to happen at the precise moment","She arrived on cue","2","bring home the bacon","to go out and earn a living or earn money for the family","He brings home the bacon every morning from the grocery store","1","2","2","0","2","1","15.909","{}"
"3GL25Y685IAI2QSEBUFG3O10M87XM4","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 20:00:19 PDT 2023","3","BatchId:5053217;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 20:00:19 PDT 2023","","","3MB8LZR5BV9VZS9G314D21AZ5OFKL3","A1HKYY6XI2OHO1","Submitted","Tue Apr 11 20:13:45 PDT 2023","Tue Apr 11 20:33:56 PDT 2023","Tue May 09 20:33:56 PDT 2023","","","","1211","100% (1/1)","100% (1/1)","100% (1/1)","a screw loose","someone who behaves in a strange way and seem slightly mentally ill","I think he has a screw loose because the machine is malfunctioning","1","elephant in the room","a difficult, controversial, or obvious problem that no one wants to talk about or mention because the subject is problematic, uncomfortable, or awkward","There's an elephant in the room and it's ruining my decorating scheme","1","over the top","excessive, exaggerated","His performance was over the top","2","shot in the dark","an attempt to guess something when you have no information or knowledge about the subject and therefore cannot possibly know what the answer is","It was a shot in the dark when I closed my eyes and threw the dart","1","the devil is beating his wife","raining whereas the sun is shining.","The devil is beating his wife because she disobeyed him","1","1","1","0","1","1","35.853","{}"
