"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.idiom_0","Input.instance_0","Input.label_0","Input.meaning_0","Input.idiom_1","Input.instance_1","Input.label_1","Input.meaning_1","Input.idiom_2","Input.instance_2","Input.label_2","Input.meaning_2","Input.idiom_3","Input.instance_3","Input.label_3","Input.meaning_3","Input.idiom_4","Input.instance_4","Input.label_4","Input.meaning_4","Answer.0_gold","Answer.0_revision","Answer.1_gold","Answer.1_revision","Answer.2_gold","Answer.2_revision","Answer.3_gold","Answer.3_revision","Answer.4_gold","Answer.4_revision","Answer.TimeMe","Answer.feedback","Approve","Reject"
"3XEIP58NMF3N13A8C02M0W2MVVSZLZ","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Wed May 31 17:30:47 PDT 2023","4","BatchId:5083674;OriginalHitTemplateId:928390909;","3600","2419200","Wed Jun 14 17:30:47 PDT 2023","","","33NF62TLXZIP42LG0GS0MMX78SYJKH","A1HKYY6XI2OHO1","Submitted","Wed May 31 17:31:57 PDT 2023","Wed May 31 18:02:52 PDT 2023","Wed Jun 28 18:02:52 PDT 2023","","","","1855","100% (101/101)","0% (0/0)","0% (0/0)","on the pig's back","at the farm, the child was riding on the pig's back for fun","1","a successful situation and everything is going well for that person","choke up","while eating too quickly, he started to choke up on a piece of food","1","make a person become overemotional and speechless","catch up","I need to catch up with her to discuss the latest news","0","to get to the same level, standard, or status as something or someone","asleep at the wheel","he was so exhausted that he fell asleep at the wheel while driving","1","when someone is not sufficiently attentive, especially at a critical moment when vigilance is required","taste of own medicine","she gave him a taste of his own medicine by making him try the bitter concoction he had prepared for her","1","when someone gets the same bad treatment that he has been giving others","1","{}","1","{}","0","{}","1","{}","1","{}","133.428","{}"
"3XEIP58NMF3N13A8C02M0W2MVVSZLZ","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Wed May 31 17:30:47 PDT 2023","4","BatchId:5083674;OriginalHitTemplateId:928390909;","3600","2419200","Wed Jun 14 17:30:47 PDT 2023","","","386PBUZZXVD0O83YLG411MAMXS3JLK","A290OV59Q76QC8","Submitted","Wed May 31 17:32:00 PDT 2023","Wed May 31 18:06:23 PDT 2023","Wed Jun 28 18:06:23 PDT 2023","","","","2063","100% (94/94)","0% (0/0)","0% (0/0)","on the pig's back","at the farm, the child was riding on the pig's back for fun","1","a successful situation and everything is going well for that person","choke up","while eating too quickly, he started to choke up on a piece of food","1","make a person become overemotional and speechless","catch up","I need to catch up with her to discuss the latest news","0","to get to the same level, standard, or status as something or someone","asleep at the wheel","he was so exhausted that he fell asleep at the wheel while driving","1","when someone is not sufficiently attentive, especially at a critical moment when vigilance is required","taste of own medicine","she gave him a taste of his own medicine by making him try the bitter concoction he had prepared for her","1","when someone gets the same bad treatment that he has been giving others","1","{}","1","{}","0","{}","1","{}","0","{}","89.137","{}"
"3XEIP58NMF3N13A8C02M0W2MVVSZLZ","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Wed May 31 17:30:47 PDT 2023","4","BatchId:5083674;OriginalHitTemplateId:928390909;","3600","2419200","Wed Jun 14 17:30:47 PDT 2023","","","3DQQ64TANW1CLDIVK7GN7TDE4YDWPQ","A2A6FH0F7LD9ND","Submitted","Wed May 31 17:31:58 PDT 2023","Wed May 31 17:33:35 PDT 2023","Wed Jun 28 17:33:35 PDT 2023","","","","97","100% (137/137)","0% (0/0)","0% (0/0)","on the pig's back","at the farm, the child was riding on the pig's back for fun","1","a successful situation and everything is going well for that person","choke up","while eating too quickly, he started to choke up on a piece of food","1","make a person become overemotional and speechless","catch up","I need to catch up with her to discuss the latest news","0","to get to the same level, standard, or status as something or someone","asleep at the wheel","he was so exhausted that he fell asleep at the wheel while driving","1","when someone is not sufficiently attentive, especially at a critical moment when vigilance is required","taste of own medicine","she gave him a taste of his own medicine by making him try the bitter concoction he had prepared for her","1","when someone gets the same bad treatment that he has been giving others","1","{}","1","{}","1","{}","1","{}","1","she gave him a taste of his own medicine with the bitter concoction he made for her","81.789","{}"
"3XEIP58NMF3N13A8C02M0W2MVVSZLZ","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Wed May 31 17:30:47 PDT 2023","4","BatchId:5083674;OriginalHitTemplateId:928390909;","3600","2419200","Wed Jun 14 17:30:47 PDT 2023","","","3N4BPTXIOO8YIIWACFWETO6IP8VUKN","A2LMQ4497NMK3S","Submitted","Wed May 31 17:31:04 PDT 2023","Wed May 31 17:35:11 PDT 2023","Wed Jun 28 17:35:11 PDT 2023","","","","247","100% (188/188)","0% (0/0)","0% (0/0)","on the pig's back","at the farm, the child was riding on the pig's back for fun","1","a successful situation and everything is going well for that person","choke up","while eating too quickly, he started to choke up on a piece of food","1","make a person become overemotional and speechless","catch up","I need to catch up with her to discuss the latest news","0","to get to the same level, standard, or status as something or someone","asleep at the wheel","he was so exhausted that he fell asleep at the wheel while driving","1","when someone is not sufficiently attentive, especially at a critical moment when vigilance is required","taste of own medicine","she gave him a taste of his own medicine by making him try the bitter concoction he had prepared for her","1","when someone gets the same bad treatment that he has been giving others","1","{}","1","{}","0","{}","1","{}","1","{}","156.521","{}"
"3GONHBMNIAE77LSTCC3109HBV0IZM1","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Wed May 31 17:30:47 PDT 2023","4","BatchId:5083674;OriginalHitTemplateId:928390909;","3600","2419200","Wed Jun 14 17:30:47 PDT 2023","","","37XITHEISCPOJSS5G8KB0U6QD0JCRP","A1HKYY6XI2OHO1","Submitted","Wed May 31 17:32:01 PDT 2023","Wed May 31 18:07:54 PDT 2023","Wed Jun 28 18:07:54 PDT 2023","","","","2153","100% (101/101)","0% (0/0)","0% (0/0)","recharge one's batteries","they went on a vacation to recharge their batteries and regain their energy","0","take a break or holiday to relax and regain one's vim and vigour","sink or swim","starting a new job without any training was a sink or swim situation for her","0","having to do something alone, and their success or failure depends entirely on their own efforts","line in the sand","while playing at the beach, the children decided to draw a line in the sand to divide their territories","1","a boundary beyond which one cannot proceed without consequences","cloud on the horizon","as we looked out to sea, we noticed a cloud on the horizon signaling an approaching storm","1","a problem or difficulty that is predictable, or seems likely to arise in the future","butterflies in stomach","in a surreal dream, she had butterflies in her stomach as they fluttered around","1","to feel very nervous and restless","0","{}","0","{}","1","{}","1","{}","1","{}","136.427","{}"
"3GONHBMNIAE77LSTCC3109HBV0IZM1","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Wed May 31 17:30:47 PDT 2023","4","BatchId:5083674;OriginalHitTemplateId:928390909;","3600","2419200","Wed Jun 14 17:30:47 PDT 2023","","","3YW4XOSQK61WCHAO45QWO9AJG2W1US","A290OV59Q76QC8","Submitted","Wed May 31 17:30:56 PDT 2023","Wed May 31 17:37:04 PDT 2023","Wed Jun 28 17:37:04 PDT 2023","","","","368","100% (94/94)","0% (0/0)","0% (0/0)","recharge one's batteries","they went on a vacation to recharge their batteries and regain their energy","0","take a break or holiday to relax and regain one's vim and vigour","sink or swim","starting a new job without any training was a sink or swim situation for her","0","having to do something alone, and their success or failure depends entirely on their own efforts","line in the sand","while playing at the beach, the children decided to draw a line in the sand to divide their territories","1","a boundary beyond which one cannot proceed without consequences","cloud on the horizon","as we looked out to sea, we noticed a cloud on the horizon signaling an approaching storm","1","a problem or difficulty that is predictable, or seems likely to arise in the future","butterflies in stomach","in a surreal dream, she had butterflies in her stomach as they fluttered around","1","to feel very nervous and restless","0","{}","0","{}","1","{}","1","{}","2","{}","51.322","{}"
"3GONHBMNIAE77LSTCC3109HBV0IZM1","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Wed May 31 17:30:47 PDT 2023","4","BatchId:5083674;OriginalHitTemplateId:928390909;","3600","2419200","Wed Jun 14 17:30:47 PDT 2023","","","36H9ULYP6IAEOGT2Z51369520WHFJB","A2LMQ4497NMK3S","Submitted","Wed May 31 17:32:00 PDT 2023","Wed May 31 18:00:26 PDT 2023","Wed Jun 28 18:00:26 PDT 2023","","","","1706","100% (188/188)","0% (0/0)","0% (0/0)","recharge one's batteries","they went on a vacation to recharge their batteries and regain their energy","0","take a break or holiday to relax and regain one's vim and vigour","sink or swim","starting a new job without any training was a sink or swim situation for her","0","having to do something alone, and their success or failure depends entirely on their own efforts","line in the sand","while playing at the beach, the children decided to draw a line in the sand to divide their territories","1","a boundary beyond which one cannot proceed without consequences","cloud on the horizon","as we looked out to sea, we noticed a cloud on the horizon signaling an approaching storm","1","a problem or difficulty that is predictable, or seems likely to arise in the future","butterflies in stomach","in a surreal dream, she had butterflies in her stomach as they fluttered around","1","to feel very nervous and restless","0","{}","0","{}","1","{}","1","{}","1","{}","158.004","{}"
"3GONHBMNIAE77LSTCC3109HBV0IZM1","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Wed May 31 17:30:47 PDT 2023","4","BatchId:5083674;OriginalHitTemplateId:928390909;","3600","2419200","Wed Jun 14 17:30:47 PDT 2023","","","31UV0MXWN6SQR8G7BB3U8WZPYNDI5I","AURYD2FH3FUOQ","Submitted","Wed May 31 17:31:02 PDT 2023","Wed May 31 17:38:49 PDT 2023","Wed Jun 28 17:38:49 PDT 2023","","","","467","100% (91/91)","0% (0/0)","0% (0/0)","recharge one's batteries","they went on a vacation to recharge their batteries and regain their energy","0","take a break or holiday to relax and regain one's vim and vigour","sink or swim","starting a new job without any training was a sink or swim situation for her","0","having to do something alone, and their success or failure depends entirely on their own efforts","line in the sand","while playing at the beach, the children decided to draw a line in the sand to divide their territories","1","a boundary beyond which one cannot proceed without consequences","cloud on the horizon","as we looked out to sea, we noticed a cloud on the horizon signaling an approaching storm","1","a problem or difficulty that is predictable, or seems likely to arise in the future","butterflies in stomach","in a surreal dream, she had butterflies in her stomach as they fluttered around","1","to feel very nervous and restless","0","they went on a vacation to recharge their batteries","0","{}","1","{}","1","{}","3","{}","79.213","{}"
"31KSVEGZ4J8UA60G6XFBN4H3KLDWRW","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Wed May 31 17:30:47 PDT 2023","4","BatchId:5083674;OriginalHitTemplateId:928390909;","3600","2419200","Wed Jun 14 17:30:47 PDT 2023","","","3X4MXAO0BW4XXQYAXZKCCODT5G1WRI","A1HKYY6XI2OHO1","Submitted","Wed May 31 17:31:59 PDT 2023","Wed May 31 18:06:55 PDT 2023","Wed Jun 28 18:06:55 PDT 2023","","","","2096","100% (101/101)","0% (0/0)","0% (0/0)","miss the boat","she missed the boat on that opportunity by not applying for the job in time","0","miss a chance","keep the wolf from the door","with a sturdy fence, the farmer kept the wolf from the door of his sheep pen","1","to have sufficient money to prevent starvation or hunger","Dutch uncle","he gave me advice like a Dutch uncle, always straightforward and honest","0","criticize, scold or lecture someone","gets it out of his system","he needs to vent his frustrations to gets it out of his system","0","get rid of a strong emotion or desire by expressing it openly or trying to fulfill it","bite the hand that feed","the untrained dog bit the hand that fed him","1","to turn against someone who has been a benefactor in the past","0","{}","1","{}","0","{}","0","{}","1","{}","117.035","{}"
"31KSVEGZ4J8UA60G6XFBN4H3KLDWRW","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Wed May 31 17:30:47 PDT 2023","4","BatchId:5083674;OriginalHitTemplateId:928390909;","3600","2419200","Wed Jun 14 17:30:47 PDT 2023","","","3Y54SXRO111XL1MX6OA6UFTE8LMTUS","A290OV59Q76QC8","Submitted","Wed May 31 17:30:57 PDT 2023","Wed May 31 17:39:46 PDT 2023","Wed Jun 28 17:39:46 PDT 2023","","","","529","100% (94/94)","0% (0/0)","0% (0/0)","miss the boat","she missed the boat on that opportunity by not applying for the job in time","0","miss a chance","keep the wolf from the door","with a sturdy fence, the farmer kept the wolf from the door of his sheep pen","1","to have sufficient money to prevent starvation or hunger","Dutch uncle","he gave me advice like a Dutch uncle, always straightforward and honest","0","criticize, scold or lecture someone","gets it out of his system","he needs to vent his frustrations to gets it out of his system","0","get rid of a strong emotion or desire by expressing it openly or trying to fulfill it","bite the hand that feed","the untrained dog bit the hand that fed him","1","to turn against someone who has been a benefactor in the past","0","{}","1","{}","0","{}","0","{}","2","{}","105.707","{}"
