"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.idiom_0","Input.meaning_0","Input.instance_0","Input.label_0","Input.idiom_1","Input.meaning_1","Input.instance_1","Input.label_1","Input.idiom_2","Input.meaning_2","Input.instance_2","Input.label_2","Input.idiom_3","Input.meaning_3","Input.instance_3","Input.label_3","Input.idiom_4","Input.meaning_4","Input.instance_4","Input.label_4","Answer.0_gold","Answer.1_gold","Answer.2_gold","Answer.3_gold","Answer.4_gold","Answer.TimeMe","Answer.feedback","Approve","Reject"
"3CKVGCS3QVLD3VZ8SFMV6JDV4P80SQ","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 14:00:46 PDT 2023","3","BatchId:5052140;OriginalHitTemplateId:928390909;","3600","2419200","Mon May 01 14:00:46 PDT 2023","","","3HFNH7HEMXU1O3TA5FRULVH076RGQC","A290OV59Q76QC8","Submitted","Mon Apr 10 14:02:09 PDT 2023","Mon Apr 10 14:21:09 PDT 2023","Mon May 08 14:21:09 PDT 2023","","","","1140","100% (1/1)","100% (1/1)","100% (1/1)","dragging its feet","delaying in decision, not showing enthusiasm","The project is dragging its feet","2","let your hair down","to suggest to someone to relax and enjoy themselves","I let my hair down - figuratively and physically - and allowed myself to have some fun","0","in the cahoots","to do something in hiding or secret because it is morally or socially not acceptable","They were in the cahoots to keep the secret a secret","0","have kittens","to be very worried, upset, or angry about something","She had kittens","2","take a beating","to be defeated in doing something and be reprimanded for the same","He took a beating when he got into a bar fight","1","0","2","0","2","1","47.566","{}"
"3CKVGCS3QVLD3VZ8SFMV6JDV4P80SQ","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 14:00:46 PDT 2023","3","BatchId:5052140;OriginalHitTemplateId:928390909;","3600","2419200","Mon May 01 14:00:46 PDT 2023","","","3B3WTRP3DRI5HA4HPYVJXWXANNI920","A38DXFI1TZA295","Submitted","Mon Apr 10 14:01:35 PDT 2023","Mon Apr 10 14:07:16 PDT 2023","Mon May 08 14:07:16 PDT 2023","","","","341","100% (1/1)","100% (1/1)","100% (1/1)","dragging its feet","delaying in decision, not showing enthusiasm","The project is dragging its feet","2","let your hair down","to suggest to someone to relax and enjoy themselves","I let my hair down - figuratively and physically - and allowed myself to have some fun","0","in the cahoots","to do something in hiding or secret because it is morally or socially not acceptable","They were in the cahoots to keep the secret a secret","0","have kittens","to be very worried, upset, or angry about something","She had kittens","2","take a beating","to be defeated in doing something and be reprimanded for the same","He took a beating when he got into a bar fight","1","0","3","0","2","1","79.309","""in the cahoots""
I think the common saying is simply ""in cahoots"", at least in the southern US"
"3CKVGCS3QVLD3VZ8SFMV6JDV4P80SQ","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 14:00:46 PDT 2023","3","BatchId:5052140;OriginalHitTemplateId:928390909;","3600","2419200","Mon May 01 14:00:46 PDT 2023","","","31IBVUNM98FNFBTWGUFM9XGWNJ6FV6","AX8NXTT8QMGHC","Submitted","Mon Apr 10 14:01:24 PDT 2023","Mon Apr 10 14:18:05 PDT 2023","Mon May 08 14:18:05 PDT 2023","","","","1001","100% (1/1)","100% (1/1)","100% (1/1)","dragging its feet","delaying in decision, not showing enthusiasm","The project is dragging its feet","2","let your hair down","to suggest to someone to relax and enjoy themselves","I let my hair down - figuratively and physically - and allowed myself to have some fun","0","in the cahoots","to do something in hiding or secret because it is morally or socially not acceptable","They were in the cahoots to keep the secret a secret","0","have kittens","to be very worried, upset, or angry about something","She had kittens","2","take a beating","to be defeated in doing something and be reprimanded for the same","He took a beating when he got into a bar fight","1","0","2","0","2","1","45.407","{}"
"324N5FAHTCRV8DNGQ31I0QCBHR8KVL","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 14:00:46 PDT 2023","3","BatchId:5052140;OriginalHitTemplateId:928390909;","3600","2419200","Mon May 01 14:00:46 PDT 2023","","","3LOTDFNYANF0U0T164KIVZZAUS9FWH","A1AXQM54WTRGA5","Submitted","Mon Apr 10 14:05:21 PDT 2023","Mon Apr 10 14:13:05 PDT 2023","Mon May 08 14:13:05 PDT 2023","","","","464","100% (1/1)","100% (1/1)","100% (1/1)","bull's eye","the center of a target","I hit the bull's eye with the arrow during target practice","1","sitting duck","to be an easy target","He's a sitting duck","2","let sleeping dogs lie","its best to leave a situation as it is if disturbing it might cause trouble","We should let sleeping dogs lie","2","rabbit hole","mentally go somewhere surreal or strange","He went down the rabbit hole","2","rain check","declining an offer that might be taken up later.","Let's take a rain check","2","2","1","1","0","0","16.108","good"
"324N5FAHTCRV8DNGQ31I0QCBHR8KVL","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 14:00:46 PDT 2023","3","BatchId:5052140;OriginalHitTemplateId:928390909;","3600","2419200","Mon May 01 14:00:46 PDT 2023","","","3Z4XG4ZF4O764LO48VAYNQWVGQ18XL","A2A6FH0F7LD9ND","Submitted","Mon Apr 10 14:01:33 PDT 2023","Mon Apr 10 14:03:58 PDT 2023","Mon May 08 14:03:58 PDT 2023","","","","145","100% (1/1)","100% (1/1)","100% (1/1)","bull's eye","the center of a target","I hit the bull's eye with the arrow during target practice","1","sitting duck","to be an easy target","He's a sitting duck","2","let sleeping dogs lie","its best to leave a situation as it is if disturbing it might cause trouble","We should let sleeping dogs lie","2","rabbit hole","mentally go somewhere surreal or strange","He went down the rabbit hole","2","rain check","declining an offer that might be taken up later.","Let's take a rain check","2","2","2","2","2","0","32.762","{}"
"324N5FAHTCRV8DNGQ31I0QCBHR8KVL","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 14:00:46 PDT 2023","3","BatchId:5052140;OriginalHitTemplateId:928390909;","3600","2419200","Mon May 01 14:00:46 PDT 2023","","","3TMSXRD2XMG94LZTZ55X6XVGTIPW1W","A2YO837C0O1E91","Submitted","Mon Apr 10 14:04:55 PDT 2023","Mon Apr 10 14:18:23 PDT 2023","Mon May 08 14:18:23 PDT 2023","","","","808","100% (1/1)","100% (1/1)","100% (1/1)","bull's eye","the center of a target","I hit the bull's eye with the arrow during target practice","1","sitting duck","to be an easy target","He's a sitting duck","2","let sleeping dogs lie","its best to leave a situation as it is if disturbing it might cause trouble","We should let sleeping dogs lie","2","rabbit hole","mentally go somewhere surreal or strange","He went down the rabbit hole","2","rain check","declining an offer that might be taken up later.","Let's take a rain check","2","1","0","0","0","2","36.455","{}"
"3HXK2V1N5ZVH90TVC2WS0TN7DCYG26","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 14:00:46 PDT 2023","3","BatchId:5052140;OriginalHitTemplateId:928390909;","3600","2419200","Mon May 01 14:00:46 PDT 2023","","","3483FV8BEUZIZR2JRRS7DM68XMA62M","A1HKYY6XI2OHO1","Submitted","Mon Apr 10 14:01:18 PDT 2023","Mon Apr 10 14:04:57 PDT 2023","Mon May 08 14:04:57 PDT 2023","","","","219","100% (1/1)","100% (1/1)","100% (1/1)","red herring","something irrelevant that distracts you from something important","It was a red herring that distracted us from our goal","0","walking on broken glass","when a person is punished for something","They're walking on broken glass because they refused to wear the necessary protective gear","1","cross the line","behave in a way that is not acceptable","He crossed the line when it came to showing disrespect","0","straighten up and fly right","to get serious and stop acting absurd anymore.","He decided to straighten up and fly right","2","made it","used to indicated the completion of a task","She made it","2","0","1","0","2","2","18.134","{}"
"3HXK2V1N5ZVH90TVC2WS0TN7DCYG26","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 14:00:46 PDT 2023","3","BatchId:5052140;OriginalHitTemplateId:928390909;","3600","2419200","Mon May 01 14:00:46 PDT 2023","","","3OS4RQUCRPV86XVQBDOM8LMPKRQBFW","A2LMQ4497NMK3S","Submitted","Mon Apr 10 14:01:35 PDT 2023","Mon Apr 10 14:07:22 PDT 2023","Mon May 08 14:07:22 PDT 2023","","","","347","100% (1/1)","100% (1/1)","100% (1/1)","red herring","something irrelevant that distracts you from something important","It was a red herring that distracted us from our goal","0","walking on broken glass","when a person is punished for something","They're walking on broken glass because they refused to wear the necessary protective gear","1","cross the line","behave in a way that is not acceptable","He crossed the line when it came to showing disrespect","0","straighten up and fly right","to get serious and stop acting absurd anymore.","He decided to straighten up and fly right","2","made it","used to indicated the completion of a task","She made it","2","0","0","0","2","2","151.08","{}"
"3HXK2V1N5ZVH90TVC2WS0TN7DCYG26","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 14:00:46 PDT 2023","3","BatchId:5052140;OriginalHitTemplateId:928390909;","3600","2419200","Mon May 01 14:00:46 PDT 2023","","","3G0WWMR1UB07YVAWSJ4PBFQX8IDNQR","A2YO837C0O1E91","Submitted","Mon Apr 10 14:04:48 PDT 2023","Mon Apr 10 14:14:13 PDT 2023","Mon May 08 14:14:13 PDT 2023","","","","565","100% (1/1)","100% (1/1)","100% (1/1)","red herring","something irrelevant that distracts you from something important","It was a red herring that distracted us from our goal","0","walking on broken glass","when a person is punished for something","They're walking on broken glass because they refused to wear the necessary protective gear","1","cross the line","behave in a way that is not acceptable","He crossed the line when it came to showing disrespect","0","straighten up and fly right","to get serious and stop acting absurd anymore.","He decided to straighten up and fly right","2","made it","used to indicated the completion of a task","She made it","2","0","2","0","2","2","27.454","{}"
"3M47JKRKDCHQYM6EG6W7YTNL5YN68X","31OVKNPS18SQ1D8CFELWYUFRPRPSWA","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 14:00:46 PDT 2023","3","BatchId:5052140;OriginalHitTemplateId:928390909;","3600","2419200","Mon May 01 14:00:46 PDT 2023","","","3X87C8JFVMR4E8210FLBA903VHKSQ7","A1AXQM54WTRGA5","Submitted","Mon Apr 10 14:01:29 PDT 2023","Mon Apr 10 14:02:46 PDT 2023","Mon May 08 14:02:46 PDT 2023","","","","77","100% (1/1)","100% (1/1)","100% (1/1)","when hell freezes over","impolite way of saying ""it will never happen""","I will do it when hell freezes over","2","big brother","A large organization or government agency that tries to control all aspects of human life and society.","The big brother was watching","2","from A to Z","comprehensive","He knows it from A to Z; he is an expert","0","dead and buried","no longer in use.","It's dead and buried","2","down to earth","decent, simple, realistic","He is down to earth because he jumped off the top of the building","1","1","1","0","0","1","15.474","good"
